Contigs	mean_blastx
NODE_1162_length_589_cov_1.964844_Bu20_KC_P36	48.948
NODE_1162_length_617_cov_1.607407_Bu20_KC_P32	59.076
NODE_1162_length_619_cov_1.928044_Ya20_KC_P44	65.656
NODE_1162_length_620_cov_1.427256_Ba20_KC_P06	57.644
NODE_1162_length_635_cov_1.265233_Ed20_KC_P26	48.192
NODE_1162_length_646_cov_2.381371_Ya20_KC_P52	49.688
NODE_1162_length_653_cov_15.243056_Bu20_KC_P42	42.9
NODE_1162_length_667_cov_3.961017_Ya20_KC_P54	34.26
NODE_1162_length_677_cov_2.071667_Ed20_KC_P18	50.5666666666667
NODE_1162_length_679_cov_1.481728_Bu20_KC_P30	38.724
NODE_1162_length_679_cov_2.622924_Ba20_KC_P03	70.724
NODE_1162_length_707_cov_2.038095_Ya20_KC_P47	61.056
NODE_1162_length_720_cov_2.343701_Bu20_KC_P39	67.4
NODE_1163_length_526_cov_1.481069_Ed20_KC_P23	40.452
NODE_1163_length_531_cov_2.801762_Ya20_KC_P49	47.6
NODE_1163_length_536_cov_3.359477_Bu20_KC_P35	84.6
NODE_1163_length_548_cov_2.957537_Bu20_KC_P29	52.504
NODE_1163_length_560_cov_0.712215_Ya20_KC_P51	40.12
NODE_1163_length_560_cov_1.291925_Ed20_KC_P20	44.492
NODE_1163_length_561_cov_1.729339_Ed20_KC_P19	57.14
NODE_1163_length_566_cov_2.486708_Ba20_KC_P09	49.424
NODE_1163_length_574_cov_2.128773_Ba20_KC_P04	46.36
NODE_1163_length_578_cov_1.299401_Ya20_KC_P53	55.616
NODE_1163_length_579_cov_1.619522_Bu20_KC_P34	49.228
NODE_1163_length_582_cov_1.794059_Ba20_KC_P08	57.168
NODE_1163_length_589_cov_1.740234_Bu20_KC_P36	68.524
NODE_1163_length_596_cov_15.859345_Bu20_KC_P40	58.264
NODE_1163_length_617_cov_1.398148_Bu20_KC_P32	47.744
NODE_1163_length_619_cov_1.874539_Ya20_KC_P44	48.708
NODE_1163_length_620_cov_1.351750_Ba20_KC_P06	61.592
NODE_1163_length_634_cov_12.515260_Ed20_KC_P26	56.544
NODE_1163_length_646_cov_1.170475_Ya20_KC_P52	56.104
NODE_1163_length_659_cov_3.219931_Ba20_KC_P07	60.4
NODE_1163_length_667_cov_2.201695_Ya20_KC_P54	60.224
NODE_1163_length_677_cov_1.428333_Ed20_KC_P18	29.024
NODE_1163_length_679_cov_1.039867_Ba20_KC_P03	72.248
NODE_1163_length_695_cov_11.966019_Ba20_KC_P01	53.244
NODE_1163_length_707_cov_2.025397_Ya20_KC_P47	98.6
NODE_1163_length_720_cov_2.037325_Bu20_KC_P39	61.388
NODE_1164_length_503_cov_0.946009_Ba20_KC_P02	49.364
NODE_1164_length_524_cov_5.015660_Bu20_KC_P31	82.8666666666667
NODE_1164_length_526_cov_1.449889_Ed20_KC_P23	90.604
NODE_1164_length_526_cov_4.440980_Ya20_KC_P43	38.8
NODE_1164_length_536_cov_3.901961_Ed20_KC_P16	51.704
NODE_1164_length_548_cov_0.747346_Bu20_KC_P29	72.536
NODE_1164_length_550_cov_1.006342_Bu20_KC_P37	66.808
NODE_1164_length_552_cov_1.625263_Ya20_KC_P55	96.9
NODE_1164_length_560_cov_0.780538_Ed20_KC_P20	40.384
NODE_1164_length_563_cov_3.658436_Ed20_KC_P17	50.8888888888889
NODE_1164_length_566_cov_2.447853_Ba20_KC_P09	45.984
NODE_1164_length_574_cov_1.593561_Ba20_KC_P04	50.976
NODE_1164_length_578_cov_1.129741_Ya20_KC_P53	76.592
NODE_1164_length_582_cov_1.596040_Ba20_KC_P08	69.152
NODE_1164_length_589_cov_1.703125_Bu20_KC_P36	71.116
NODE_1164_length_599_cov_3.739464_Ya20_KC_P45	72.976
NODE_1164_length_617_cov_1.285185_Bu20_KC_P32	50.156
NODE_1164_length_620_cov_1.331492_Ba20_KC_P06	51.384
NODE_1164_length_646_cov_0.947276_Ya20_KC_P52	35.524
NODE_1164_length_653_cov_8.092014_Bu20_KC_P42	91.8
NODE_1164_length_670_cov_1.699831_Ed20_KC_P25	46.484
NODE_1164_length_673_cov_1.496644_Ed20_KC_P24	52.068
NODE_1164_length_676_cov_2.919866_Ed20_KC_P18	50.608
NODE_1164_length_678_cov_4.123128_Ba20_KC_P03	66.26
NODE_1164_length_679_cov_1.006645_Bu20_KC_P30	55.984
NODE_1164_length_706_cov_40.934817_Ya20_KC_P47	82.5
NODE_1164_length_790_cov_1.687237_Ba20_KC_P05	49.868
NODE_1165_length_503_cov_0.781690_Ba20_KC_P02	78.95
NODE_1165_length_503_cov_2.333333_Ba20_KC_P14	65.95
NODE_1165_length_526_cov_0.861915_Ed20_KC_P23	40.55
NODE_1165_length_526_cov_3.917595_Ya20_KC_P43	42.092
NODE_1165_length_531_cov_1.418502_Ya20_KC_P49	46.668
NODE_1165_length_533_cov_1.418860_Bu20_KC_P41	78.25
NODE_1165_length_536_cov_2.655773_Bu20_KC_P35	48.712
NODE_1165_length_536_cov_3.751634_Ed20_KC_P16	65.472
NODE_1165_length_552_cov_1.338947_Ya20_KC_P55	49.052
NODE_1165_length_561_cov_1.061983_Ed20_KC_P19	42.0833333333333
NODE_1165_length_566_cov_2.443763_Ba20_KC_P09	53.78
NODE_1165_length_578_cov_1.077844_Ya20_KC_P53	39.824
NODE_1165_length_582_cov_1.213861_Ba20_KC_P08	43.8826086956522
NODE_1165_length_586_cov_2.864440_Ed20_KC_P15	43.64
NODE_1165_length_617_cov_1.244444_Bu20_KC_P32	44.652
NODE_1165_length_619_cov_1.333948_Ya20_KC_P44	80.38
NODE_1165_length_620_cov_1.073665_Ba20_KC_P06	43.264
NODE_1165_length_624_cov_1.861060_Ya20_KC_P56	42.82
NODE_1165_length_659_cov_1.623711_Ba20_KC_P07	34.675
NODE_1165_length_666_cov_25.910017_Ya20_KC_P54	56.572
NODE_1165_length_673_cov_1.241611_Ed20_KC_P24	94.9
NODE_1165_length_676_cov_2.390651_Ed20_KC_P18	38.248
NODE_1165_length_678_cov_3.668885_Ba20_KC_P03	53.904
NODE_1165_length_790_cov_1.671809_Ba20_KC_P05	39.368
NODE_1166_length_526_cov_2.844098_Ya20_KC_P43	62.5
NODE_1166_length_531_cov_0.938326_Ya20_KC_P49	80.748
NODE_1166_length_536_cov_1.692810_Bu20_KC_P35	80.7090909090909
NODE_1166_length_536_cov_2.080610_Ed20_KC_P16	41.912
NODE_1166_length_547_cov_1.419149_Bu20_KC_P29	65.268
NODE_1166_length_550_cov_0.769556_Bu20_KC_P37	73.0904761904762
NODE_1166_length_552_cov_1.273684_Ya20_KC_P55	72.088
NODE_1166_length_559_cov_2.458506_Ed20_KC_P20	42.38
NODE_1166_length_561_cov_0.865702_Ed20_KC_P19	66.548
NODE_1166_length_566_cov_2.004090_Ba20_KC_P09	83.812
NODE_1166_length_574_cov_1.289738_Ba20_KC_P04	38.992
NODE_1166_length_578_cov_0.852295_Ya20_KC_P53	67.308
NODE_1166_length_578_cov_3.568862_Bu20_KC_P34	49
NODE_1166_length_581_cov_4.628968_Ba20_KC_P08	61.304
NODE_1166_length_589_cov_1.255859_Bu20_KC_P36	49.484
NODE_1166_length_599_cov_1.388889_Ya20_KC_P45	61.984
NODE_1166_length_617_cov_1.133333_Bu20_KC_P32	51.836
NODE_1166_length_619_cov_1.287823_Ya20_KC_P44	52.136
NODE_1166_length_620_cov_0.966851_Ba20_KC_P06	50.664
NODE_1166_length_624_cov_1.312614_Ya20_KC_P56	51.568
NODE_1166_length_645_cov_25.253521_Ya20_KC_P52	82.5
NODE_1166_length_669_cov_4.459459_Ed20_KC_P25	37.332
NODE_1166_length_672_cov_16.929412_Ed20_KC_P24	71.1
NODE_1166_length_676_cov_2.270451_Ed20_KC_P18	33.136
NODE_1166_length_678_cov_2.377704_Bu20_KC_P30	46.052
NODE_1166_length_678_cov_3.432612_Ba20_KC_P03	76.208
NODE_1166_length_706_cov_11.559618_Ya20_KC_P47	69.2857142857143
NODE_1167_length_502_cov_4.545882_Ba20_KC_P02	30.856
NODE_1167_length_503_cov_1.626761_Ba20_KC_P14	50.132
NODE_1167_length_525_cov_5.716518_Ed20_KC_P23	52.4
NODE_1167_length_526_cov_2.465479_Ya20_KC_P43	41.032
NODE_1167_length_536_cov_1.662309_Bu20_KC_P35	41.76
NODE_1167_length_547_cov_0.961702_Bu20_KC_P29	48.616
NODE_1167_length_549_cov_6.099576_Bu20_KC_P37	48.524
NODE_1167_length_552_cov_1.010526_Ya20_KC_P55	54.25
NODE_1167_length_559_cov_1.398340_Ya20_KC_P51	59.376
NODE_1167_length_559_cov_2.170124_Ed20_KC_P20	52.2
NODE_1167_length_563_cov_1.543210_Ed20_KC_P17	31.95
NODE_1167_length_566_cov_2.000000_Ba20_KC_P09	35.46
NODE_1167_length_574_cov_0.901408_Ba20_KC_P04	66.016
NODE_1167_length_581_cov_2.837302_Ba20_KC_P08	40.125
NODE_1167_length_589_cov_0.923828_Bu20_KC_P36	50.164
NODE_1167_length_617_cov_1.088889_Bu20_KC_P32	66.312
NODE_1167_length_633_cov_1.800360_Ed20_KC_P26	38.78
NODE_1167_length_645_cov_3.183099_Ya20_KC_P52	44.956
NODE_1167_length_669_cov_2.891892_Ed20_KC_P25	35.948
NODE_1167_length_672_cov_6.616807_Ed20_KC_P24	52.776
NODE_1167_length_675_cov_28.991639_Ed20_KC_P18	83.3
NODE_1167_length_678_cov_2.219634_Bu20_KC_P30	42.9714285714286
NODE_1167_length_678_cov_3.392679_Ba20_KC_P03	63.676
NODE_1167_length_706_cov_3.747218_Ya20_KC_P47	50.2
NODE_1167_length_719_cov_4.398754_Bu20_KC_P39	81.1
NODE_1167_length_790_cov_1.221599_Ba20_KC_P05	48.82
NODE_1168_length_502_cov_2.190588_Ba20_KC_P02	57.136
NODE_1168_length_503_cov_1.272300_Ba20_KC_P14	36.148
NODE_1168_length_524_cov_2.442953_Bu20_KC_P31	56.2
NODE_1168_length_527_cov_0.637778_Bu20_KC_P33	89.7
NODE_1168_length_531_cov_0.592511_Ya20_KC_P49	54.436
NODE_1168_length_532_cov_2.217582_Bu20_KC_P41	61.052
NODE_1168_length_536_cov_1.320261_Ed20_KC_P16	49.864
NODE_1168_length_552_cov_0.983158_Ya20_KC_P55	90
NODE_1168_length_559_cov_1.240664_Ya20_KC_P51	36.1
NODE_1168_length_563_cov_1.358025_Ed20_KC_P17	74.572
NODE_1168_length_574_cov_0.744467_Ba20_KC_P04	66.504
NODE_1168_length_581_cov_2.488095_Ba20_KC_P08	63.708
NODE_1168_length_588_cov_103.980431_Bu20_KC_P36	78.8
NODE_1168_length_596_cov_2.870906_Bu20_KC_P40	56.148
NODE_1168_length_617_cov_1.055556_Bu20_KC_P32	59.928
NODE_1168_length_618_cov_3.384473_Ya20_KC_P44	48.924
NODE_1168_length_653_cov_2.503472_Bu20_KC_P42	43.412
NODE_1168_length_669_cov_1.932432_Ed20_KC_P25	48.684
NODE_1168_length_672_cov_3.273950_Ed20_KC_P24	34.156
NODE_1168_length_678_cov_1.507488_Bu20_KC_P30	68.548
NODE_1168_length_678_cov_2.863561_Ba20_KC_P03	54.88
NODE_1168_length_695_cov_4.247573_Ba20_KC_P01	49.62
NODE_1168_length_706_cov_2.785374_Ya20_KC_P47	43.04
NODE_1168_length_719_cov_2.785047_Bu20_KC_P39	59.264
NODE_1168_length_790_cov_1.051893_Ba20_KC_P05	53.564
NODE_1169_length_503_cov_1.267606_Ba20_KC_P14	62.808
NODE_1169_length_526_cov_1.783964_Ya20_KC_P43	50.0307692307692
NODE_1169_length_527_cov_0.615556_Bu20_KC_P33	55.568
NODE_1169_length_536_cov_1.100218_Ed20_KC_P16	44.304
NODE_1169_length_549_cov_2.260593_Bu20_KC_P37	65.184
NODE_1169_length_559_cov_1.091286_Ya20_KC_P51	54.88
NODE_1169_length_559_cov_1.261411_Ed20_KC_P20	46.392
NODE_1169_length_562_cov_2.960825_Ed20_KC_P17	48.5
NODE_1169_length_566_cov_1.703476_Ba20_KC_P09	49.656
NODE_1169_length_578_cov_2.279441_Bu20_KC_P34	28.836
NODE_1169_length_581_cov_1.428571_Ba20_KC_P08	44.56
NODE_1169_length_586_cov_1.449902_Ed20_KC_P15	37.748
NODE_1169_length_598_cov_31.332054_Ya20_KC_P45	74.192
NODE_1169_length_617_cov_1.048148_Bu20_KC_P32	48.216
NODE_1169_length_618_cov_3.179298_Ya20_KC_P44	73.108
NODE_1169_length_619_cov_2.470480_Ba20_KC_P06	42.992
NODE_1169_length_669_cov_1.853041_Ed20_KC_P25	35.128
NODE_1169_length_678_cov_1.495840_Bu20_KC_P30	65.78
NODE_1169_length_678_cov_2.848586_Ba20_KC_P03	46.624
NODE_1169_length_695_cov_2.791262_Ba20_KC_P01	48.952
NODE_1169_length_719_cov_2.649533_Bu20_KC_P39	43.475
NODE_116_length_1013_cov_2.454060_Bu20_KC_P31	50.524
NODE_116_length_1020_cov_3.181336_Ya20_KC_P49	49.756
NODE_116_length_1033_cov_2.256276_Bu20_KC_P34	44.66
NODE_116_length_1046_cov_1.512900_Ed20_KC_P19	49.148
NODE_116_length_1048_cov_17.257467_Bu20_KC_P29	53.72
NODE_116_length_1049_cov_1.767490_Bu20_KC_P37	59.704
NODE_116_length_1055_cov_21.528630_Ya20_KC_P55	50.016
NODE_116_length_1056_cov_4.113381_Ya20_KC_P51	58.05
NODE_116_length_1065_cov_2.301619_Bu20_KC_P41	48.424
NODE_116_length_1065_cov_2.961538_Ba20_KC_P01	46.52
NODE_116_length_1083_cov_6.073559_Ya20_KC_P45	49.24
NODE_116_length_1090_cov_4.142152_Ya20_KC_P53	54.32
NODE_116_length_1095_cov_1.788802_Ed20_KC_P15	52.852
NODE_116_length_1104_cov_12.196689_Ya20_KC_P44	40.768
NODE_116_length_1105_cov_7.024319_Ba20_KC_P03	58
NODE_116_length_1122_cov_3.383732_Bu20_KC_P40	50.936
NODE_116_length_1122_cov_3.718660_Ba20_KC_P07	62.584
NODE_116_length_1157_cov_14.205556_Ed20_KC_P26	45.552
NODE_116_length_1167_cov_2.468807_Ya20_KC_P52	28.984
NODE_116_length_1170_cov_7.562672_Bu20_KC_P32	38.836
NODE_116_length_1220_cov_4.710411_Ba20_KC_P05	43.78
NODE_116_length_1229_cov_3.748264_Bu20_KC_P42	56.1153846153846
NODE_116_length_1231_cov_1.511265_Bu20_KC_P30	68.716
NODE_116_length_1240_cov_6.767842_Ed20_KC_P25	52.704
NODE_116_length_1243_cov_4.049743_Ed20_KC_P24	44.78
NODE_116_length_1250_cov_2.210571_Ed20_KC_P18	85.1
NODE_116_length_1313_cov_2.862460_Bu20_KC_P39	39.44
NODE_116_length_1331_cov_4.425040_Ya20_KC_P47	67.356
NODE_116_length_583_cov_1.114625_Ba20_KC_P11	49.98
NODE_116_length_624_cov_4.696527_Ba20_KC_P12	94.908
NODE_116_length_749_cov_1.642857_Ba20_KC_P14	46.688
NODE_116_length_843_cov_12.537859_Ed20_KC_P22	58.54
NODE_116_length_852_cov_1.428387_Ba20_KC_P09	47.932
NODE_116_length_854_cov_1.867439_Ba20_KC_P04	55.276
NODE_116_length_875_cov_3.378446_Ya20_KC_P50	52.052
NODE_116_length_887_cov_1.544444_Ed20_KC_P23	54.7
NODE_116_length_916_cov_4.617402_Ya20_KC_P46	45.86
NODE_116_length_952_cov_3.666286_Ba20_KC_P08	49.992
NODE_116_length_986_cov_4.297030_Bu20_KC_P33	46.38
NODE_1170_length_503_cov_1.260563_Ba20_KC_P14	41.552
NODE_1170_length_524_cov_1.536913_Bu20_KC_P31	31.8857142857143
NODE_1170_length_530_cov_3.147903_Ya20_KC_P49	34.2363636363636
NODE_1170_length_552_cov_0.562105_Ya20_KC_P55	41.944
NODE_1170_length_559_cov_0.721992_Ya20_KC_P51	48.644
NODE_1170_length_559_cov_0.850622_Ed20_KC_P20	61.876
NODE_1170_length_562_cov_1.841237_Ed20_KC_P17	44.412
NODE_1170_length_577_cov_2.116000_Ya20_KC_P53	41.728
NODE_1170_length_581_cov_1.329365_Ba20_KC_P08	48.688
NODE_1170_length_586_cov_1.320236_Ed20_KC_P15	54.72
NODE_1170_length_598_cov_3.633397_Ya20_KC_P45	40.248
NODE_1170_length_616_cov_2.456401_Bu20_KC_P32	58.26
NODE_1170_length_618_cov_2.083179_Ya20_KC_P44	42.88
NODE_1170_length_619_cov_1.562731_Ba20_KC_P06	35.6
NODE_1170_length_645_cov_2.045775_Ya20_KC_P52	51.82
NODE_1170_length_653_cov_1.710069_Bu20_KC_P42	40.248
NODE_1170_length_658_cov_3.308090_Ba20_KC_P07	44.512
NODE_1170_length_666_cov_2.407470_Ya20_KC_P54	54.308
NODE_1170_length_669_cov_1.829392_Ed20_KC_P25	69.548
NODE_1170_length_672_cov_1.574790_Ed20_KC_P24	37.036
NODE_1170_length_675_cov_2.630435_Ed20_KC_P18	50.455
NODE_1170_length_678_cov_1.226290_Bu20_KC_P30	49.6333333333333
NODE_1170_length_706_cov_1.850556_Ya20_KC_P47	43.3
NODE_1170_length_719_cov_1.691589_Bu20_KC_P39	44.52
NODE_1170_length_789_cov_11.877809_Ba20_KC_P05	34.564
NODE_1171_length_530_cov_2.739514_Ya20_KC_P49	47.74
NODE_1171_length_532_cov_1.367033_Bu20_KC_P41	52.1
NODE_1171_length_546_cov_2.025586_Bu20_KC_P29	48.512
NODE_1171_length_549_cov_1.949153_Bu20_KC_P37	49.192
NODE_1171_length_562_cov_1.142268_Ed20_KC_P17	50.536
NODE_1171_length_566_cov_1.382413_Ba20_KC_P09	43.692
NODE_1171_length_573_cov_2.445565_Ba20_KC_P04	45.372
NODE_1171_length_577_cov_1.458000_Ya20_KC_P53	51.708
NODE_1171_length_578_cov_1.371257_Bu20_KC_P34	36.244
NODE_1171_length_580_cov_3.610338_Ba20_KC_P08	53.54
NODE_1171_length_586_cov_1.129666_Ed20_KC_P15	58.108
NODE_1171_length_588_cov_8.444227_Bu20_KC_P36	93.3
NODE_1171_length_598_cov_2.913628_Ya20_KC_P45	39.7913043478261
NODE_1171_length_618_cov_1.768946_Ya20_KC_P44	35.47
NODE_1171_length_623_cov_2.783883_Ya20_KC_P56	51.964
NODE_1171_length_632_cov_3.484685_Ed20_KC_P26	72
NODE_1171_length_658_cov_2.187608_Ba20_KC_P07	64.084
NODE_1171_length_666_cov_1.852292_Ya20_KC_P54	35.368
NODE_1171_length_669_cov_1.554054_Ed20_KC_P25	53.376
NODE_1171_length_672_cov_1.042017_Ed20_KC_P24	71.74
NODE_1171_length_675_cov_2.317726_Ed20_KC_P18	48.844
NODE_1171_length_678_cov_1.923461_Ba20_KC_P03	83.512
NODE_1171_length_695_cov_2.165049_Ba20_KC_P01	49.3333333333333
NODE_1171_length_706_cov_1.362480_Ya20_KC_P47	38.34
NODE_1171_length_719_cov_0.962617_Bu20_KC_P39	56.5
NODE_1171_length_789_cov_3.891854_Ba20_KC_P05	39.316
NODE_1172_length_526_cov_1.743875_Bu20_KC_P33	64.136
NODE_1172_length_546_cov_1.285714_Bu20_KC_P29	49.532
NODE_1172_length_549_cov_1.680085_Bu20_KC_P37	51.936
NODE_1172_length_558_cov_2.446985_Ya20_KC_P51	58.684
NODE_1172_length_560_cov_1.995859_Ed20_KC_P19	58.18
NODE_1172_length_577_cov_1.042000_Ya20_KC_P53	55.548
NODE_1172_length_588_cov_4.780822_Bu20_KC_P36	36.22
NODE_1172_length_596_cov_1.391137_Bu20_KC_P40	52.18
NODE_1172_length_598_cov_2.312860_Ya20_KC_P45	77.012
NODE_1172_length_616_cov_1.050093_Bu20_KC_P32	93.0625
NODE_1172_length_618_cov_1.567468_Ya20_KC_P44	50.46
NODE_1172_length_619_cov_1.435424_Ba20_KC_P06	40.42
NODE_1172_length_623_cov_1.871795_Ya20_KC_P56	46.792
NODE_1172_length_632_cov_1.675676_Ed20_KC_P26	43.056
NODE_1172_length_653_cov_1.114583_Bu20_KC_P42	46.964
NODE_1172_length_678_cov_1.753744_Ba20_KC_P03	66.748
NODE_1172_length_695_cov_2.121359_Ba20_KC_P01	42.948
NODE_1172_length_706_cov_1.338633_Ya20_KC_P47	46.108
NODE_1172_length_789_cov_2.595506_Ba20_KC_P05	59.98
NODE_1173_length_502_cov_0.851765_Ba20_KC_P02	41.86
NODE_1173_length_503_cov_1.105634_Ba20_KC_P14	46.964
NODE_1173_length_524_cov_0.941834_Bu20_KC_P31	35.6222222222222
NODE_1173_length_525_cov_2.651786_Ya20_KC_P43	56.812
NODE_1173_length_535_cov_2.244541_Bu20_KC_P35	40.832
NODE_1173_length_546_cov_1.217484_Bu20_KC_P29	39.06
NODE_1173_length_549_cov_1.516949_Bu20_KC_P37	72.4285714285714
NODE_1173_length_558_cov_2.760915_Ed20_KC_P20	34.764
NODE_1173_length_566_cov_1.065440_Ba20_KC_P09	30.2
NODE_1173_length_580_cov_2.831014_Ba20_KC_P08	46.74
NODE_1173_length_588_cov_4.649706_Bu20_KC_P36	58.552
NODE_1173_length_596_cov_0.901734_Bu20_KC_P40	48.6611111111111
NODE_1173_length_598_cov_1.909789_Ya20_KC_P45	84.584
NODE_1173_length_618_cov_1.547135_Ya20_KC_P44	78.564
NODE_1173_length_619_cov_1.420664_Ba20_KC_P06	64.436
NODE_1173_length_658_cov_1.955250_Ba20_KC_P07	37.3571428571429
NODE_1173_length_666_cov_1.409168_Ya20_KC_P54	50.228
NODE_1173_length_668_cov_18.808799_Ed20_KC_P25	74.3
NODE_1173_length_695_cov_2.088997_Ba20_KC_P01	53.576
NODE_1173_length_706_cov_1.163752_Ya20_KC_P47	42.396
NODE_1173_length_789_cov_2.439607_Ba20_KC_P05	47.5818181818182
NODE_1174_length_502_cov_0.828235_Ba20_KC_P02	89.504
NODE_1174_length_524_cov_0.595078_Bu20_KC_P31	56.8769230769231
NODE_1174_length_526_cov_1.167038_Bu20_KC_P33	35.456
NODE_1174_length_530_cov_1.183223_Ya20_KC_P49	61.664
NODE_1174_length_551_cov_2.508439_Ya20_KC_P55	73.88
NODE_1174_length_557_cov_6.472917_Ya20_KC_P51	81.7
NODE_1174_length_558_cov_2.507277_Ed20_KC_P20	96.9
NODE_1174_length_560_cov_1.360248_Ed20_KC_P19	57.84
NODE_1174_length_566_cov_0.850716_Ba20_KC_P09	32.02
NODE_1174_length_573_cov_1.415323_Ba20_KC_P04	83.632
NODE_1174_length_577_cov_30.280000_Bu20_KC_P34	86.5
NODE_1174_length_580_cov_2.041750_Ba20_KC_P08	47.704
NODE_1174_length_596_cov_0.757225_Bu20_KC_P40	62.78
NODE_1174_length_598_cov_1.859885_Ya20_KC_P45	65.32
NODE_1174_length_615_cov_3.700743_Bu20_KC_P32	48.988
NODE_1174_length_617_cov_12.177778_Ya20_KC_P44	64.4
NODE_1174_length_619_cov_0.647601_Ba20_KC_P06	58.344
NODE_1174_length_644_cov_1.657848_Ya20_KC_P52	42.704
NODE_1174_length_658_cov_1.924269_Ba20_KC_P07	53.828
NODE_1174_length_666_cov_1.290323_Ya20_KC_P54	37.368
NODE_1174_length_668_cov_1.979695_Ed20_KC_P25	43.34
NODE_1174_length_671_cov_11.107744_Ed20_KC_P24	46.28
NODE_1174_length_675_cov_0.725753_Ed20_KC_P18	39.7166666666667
NODE_1174_length_677_cov_2.781667_Bu20_KC_P30	42.812
NODE_1174_length_678_cov_1.332779_Ba20_KC_P03	61.336
NODE_1174_length_695_cov_1.807443_Ba20_KC_P01	60.74
NODE_1174_length_718_cov_3.711388_Bu20_KC_P39	51.016
NODE_1174_length_789_cov_1.938202_Ba20_KC_P05	90.42
NODE_1175_length_503_cov_0.953052_Ba20_KC_P14	76.248
NODE_1175_length_525_cov_1.616071_Ed20_KC_P23	42.984
NODE_1175_length_525_cov_2.082589_Ya20_KC_P43	43.004
NODE_1175_length_526_cov_0.853007_Bu20_KC_P33	42.064
NODE_1175_length_535_cov_2.340611_Ed20_KC_P16	63.988
NODE_1175_length_545_cov_5.489316_Bu20_KC_P29	68.436
NODE_1175_length_549_cov_1.413136_Bu20_KC_P37	52.5
NODE_1175_length_551_cov_1.803797_Ya20_KC_P55	72.568
NODE_1175_length_557_cov_4.537500_Ya20_KC_P51	38.4
NODE_1175_length_573_cov_1.112903_Ba20_KC_P04	35
NODE_1175_length_576_cov_4.498998_Ya20_KC_P53	63.308
NODE_1175_length_577_cov_23.622000_Bu20_KC_P34	78.1
NODE_1175_length_588_cov_4.019569_Bu20_KC_P36	61.712
NODE_1175_length_595_cov_20.090734_Bu20_KC_P40	45.676
NODE_1175_length_598_cov_1.836852_Ya20_KC_P45	56.452
NODE_1175_length_622_cov_5.583486_Ya20_KC_P56	55.584
NODE_1175_length_652_cov_2.128696_Bu20_KC_P42	41.08
NODE_1175_length_658_cov_1.903614_Ba20_KC_P07	45.484
NODE_1175_length_666_cov_1.244482_Ya20_KC_P54	60.32
NODE_1175_length_668_cov_1.937394_Ed20_KC_P25	49.75
NODE_1175_length_671_cov_5.405724_Ed20_KC_P24	60.252
NODE_1175_length_677_cov_2.561667_Bu20_KC_P30	45.076
NODE_1175_length_678_cov_1.038270_Ba20_KC_P03	85.692
NODE_1175_length_705_cov_2.665605_Ya20_KC_P47	39.008
NODE_1175_length_718_cov_2.923557_Bu20_KC_P39	40.2666666666667
NODE_1175_length_789_cov_1.852528_Ba20_KC_P05	57.728
NODE_1176_length_523_cov_1.973094_Bu20_KC_P31	36.4
NODE_1176_length_525_cov_1.437500_Ed20_KC_P23	66.728
NODE_1176_length_535_cov_1.100437_Bu20_KC_P35	48.152
NODE_1176_length_535_cov_1.351528_Ed20_KC_P16	49.1388888888889
NODE_1176_length_545_cov_5.149573_Bu20_KC_P29	69.272
NODE_1176_length_549_cov_1.385593_Bu20_KC_P37	36.936
NODE_1176_length_558_cov_1.738046_Ed20_KC_P20	30.8888888888889
NODE_1176_length_559_cov_2.603734_Ed20_KC_P19	51.936
NODE_1176_length_561_cov_1.611570_Ed20_KC_P17	53.916
NODE_1176_length_573_cov_0.899194_Ba20_KC_P04	38.5285714285714
NODE_1176_length_576_cov_1.927856_Ya20_KC_P53	39.432
NODE_1176_length_595_cov_9.453668_Bu20_KC_P40	64.4
NODE_1176_length_598_cov_1.821497_Ya20_KC_P45	44.088
NODE_1176_length_615_cov_2.518587_Bu20_KC_P32	61.708
NODE_1176_length_622_cov_2.433028_Ya20_KC_P56	38.332
NODE_1176_length_644_cov_1.613757_Ya20_KC_P52	43.328
NODE_1176_length_652_cov_1.267826_Bu20_KC_P42	38.36
NODE_1176_length_658_cov_0.962134_Ba20_KC_P07	55.856
NODE_1176_length_668_cov_1.890017_Ed20_KC_P25	62.096
NODE_1176_length_677_cov_2.405000_Bu20_KC_P30	47.068
NODE_1176_length_677_cov_4.431667_Ba20_KC_P03	61.644
NODE_1176_length_695_cov_1.648867_Ba20_KC_P01	50.64
NODE_1176_length_718_cov_2.720749_Bu20_KC_P39	61.588
NODE_1177_length_503_cov_0.687793_Ba20_KC_P14	56.688
NODE_1177_length_523_cov_1.690583_Bu20_KC_P31	44.724
NODE_1177_length_525_cov_1.805804_Ya20_KC_P43	42.704
NODE_1177_length_525_cov_5.270089_Bu20_KC_P33	49.012
NODE_1177_length_534_cov_3.161926_Bu20_KC_P35	51.656
NODE_1177_length_558_cov_1.688150_Ed20_KC_P20	46.38
NODE_1177_length_565_cov_4.461066_Ba20_KC_P09	63.7
NODE_1177_length_572_cov_3.921212_Ba20_KC_P04	43.368
NODE_1177_length_576_cov_1.436874_Ya20_KC_P53	61.304
NODE_1177_length_588_cov_2.771037_Bu20_KC_P36	50.508
NODE_1177_length_595_cov_3.268340_Bu20_KC_P40	52.256
NODE_1177_length_598_cov_1.769674_Ya20_KC_P45	61.568
